id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3783735,"Kowloon Mongkok 1812 Triple Room A, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31686,114.16892,Private room,450,2,94,2020-12-26,0.94,12,0,0,
4881223,JW Rm5 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31998,114.17056,Private room,285,1,92,2019-11-20,0.95,11,365,0,
4892293,MongKok Rm5 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,240,1,89,2022-09-04,0.93,11,348,2,
2551147,Very Nice Room ... WanChai,4584648,Ivy,,Wan Chai,22.27798,114.18068,Private room,180,30,0,,,383,365,0,
2566050,1BR for 2ppl 3mins to MongKok MTR,12404807,Melody InHK,,Yau Tsim Mong,22.31831,114.16962,Entire home/apt,283,1,203,2022-01-24,1.90,4,0,2,
3870691,"Kowloon Mongkok 1812 Twin Room C, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.3174,114.16884,Private room,310,2,56,2019-11-25,0.57,12,0,0,
2601487,Nice Causeway bay studio,4584648,Ivy,,Wan Chai,22.27822,114.18253,Private room,217,30,0,,,383,365,0,
2602519,D:2BR for 6ppl 3mins to MongKok MTR,12404807,Melody InHK,,Yau Tsim Mong,22.31661,114.17143,Entire home/apt,499,1,287,2022-09-22,2.70,4,298,9,
4917693,WM HOSTEL | Authentically HK,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Hotel room,236,2,115,2019-11-21,1.19,5,0,0,
4920159,Modern cosy studio with balcony,25341602,Jane,,Yau Tsim Mong,22.30666,114.16939,Entire home/apt,608,2,142,2017-12-11,1.46,1,0,0,
2604819,3BR for 8ppl 3mins to MongKok MTR,12404807,Melody InHK,,Yau Tsim Mong,22.31841,114.17118,Entire home/apt,1014,1,77,2019-11-01,0.74,4,261,0,
3870727,"Kowloon Mongkok 1812 Triple Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31574,114.17059,Private room,450,2,48,2021-06-25,0.48,12,0,0,
2612849,B:2BR for 6ppl 3mins to MongKok MTR,12404807,Melody InHK,,Yau Tsim Mong,22.31652,114.17006,Entire home/apt,464,1,228,2022-06-29,2.14,4,255,3,
3885448,Home SWEET Home in TST Hong Kong,20094528,Ivy,,Yau Tsim Mong,22.29778,114.17275,Entire home/apt,929,1,2,2015-01-02,0.02,1,0,0,
2646158,Prince Edward nice room,4584648,Ivy,,Wan Chai,22.2781,114.18333,Private room,180,30,0,,,383,365,0,
2648857,New 2BRS Mong Kok MTR Fit 6ppl,13527132,Vincent,,Yau Tsim Mong,22.31968,114.16605,Entire home/apt,2000,3,5,2018-10-31,0.08,3,89,0,
2653430,flatshare Causeway Bay,4584648,Ivy,,Wan Chai,22.28102,114.18248,Private room,180,30,1,2015-06-29,0.01,383,365,0,
2653478,Nice presented room in causeway bay(c2d),4584648,Ivy,,Wan Chai,22.27675,114.18003,Private room,180,30,0,,,383,364,0,
4959717,JW Twin Rm no.1 (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,236,1,71,2019-03-31,0.74,11,365,0,
5017980,Newly renovated Private Rm @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30523,114.17142,Private room,466,2,317,2022-10-30,3.29,17,85,5,
5036625,SPECTACULAR Seaview NICE Room,15586744,Sven,,Sai Kung,22.29439,114.27338,Private room,500,28,52,2022-09-26,0.55,15,361,1,
5042965,SW07-Harbour View,23128629,Yu,,Central & Western,22.28822,114.14862,Entire home/apt,1388,2,191,2022-11-12,2.00,4,155,9,
5074403,Student hostel for 1 or 2_La Grand,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,700,90,227,2019-11-15,2.36,13,180,0,
2757546,bedroom en-suite/roof top/spacious,14106467,Roberto,,Wan Chai,22.26772,114.1871,Private room,500,1,8,2019-09-07,0.08,1,365,0,
3886298,"2 bath,3 bdr, 13ppl Beside MK MTR",14634338,Rick,,Yau Tsim Mong,22.31256,114.1698,Entire home/apt,1800,1,118,2020-01-22,1.27,6,169,0,
2764689,Noho newflat with elevator near MTR .8分鐘到地铁有電梯上綱,9938700,Anna,,Central & Western,22.28508,114.15398,Private room,280,1,13,2022-12-15,0.22,2,325,2,
2794976,"2 rooms 1 hall, 30's YMT MTR",3704487,Daniel,,Yau Tsim Mong,22.31273,114.17104,Entire home/apt,857,28,55,2021-05-31,0.53,3,0,0,
2856944,Luxury Penthouse w/ Panoramic view Private Rooftop,13861366,Wei,,Central & Western,22.27655,114.15612,Entire home/apt,3046,2,44,2022-12-15,0.55,3,140,5,
2868081,Visitor monthly rent 月租單位,14661584,Wendy,,Eastern,22.28763,114.19232,Private room,700,30,1,2014-09-03,0.01,1,83,0,
2881042,Tsim Sha Tsui MTR Double Rm with private washroom,14626463,Wendy,,Yau Tsim Mong,22.29767,114.17158,Private room,1210,1,15,2019-10-02,0.17,4,0,0,
2881064,Tsim Sha Tsui Nice and cozy small double ensuite,14626463,Wendy,,Yau Tsim Mong,22.29588,114.17171,Private room,968,1,40,2019-08-25,0.40,4,0,0,
2909327,CWB Clean & Modern Reno in HEART of HK *2B,14861546,Tane Residence,,Wan Chai,22.28008,114.18609,Entire home/apt,378,60,6,2016-06-26,0.06,114,176,0,
2939697,"Nice Flatshare, Sheung Wan",4584648,Ivy,,Central & Western,22.28579,114.14907,Private room,180,30,0,,,383,365,0,
2970176,CWB Clean & Modern Reno in HEART of HK *2C,14861546,Tane Residence,,Wan Chai,22.27859,114.18473,Entire home/apt,333,30,44,2022-07-16,0.43,114,286,2,
2970536,CWB Clean & Modern Reno in HEART of HK *2A,14861546,Tane Residence,,Wan Chai,22.27993,114.18438,Entire home/apt,468,30,28,2016-04-24,0.27,114,349,0,
5080694,Modern Bohemian Rooftop Oasis,3833083,M,,Wan Chai,22.27837,114.18089,Entire home/apt,1299,2,60,2018-01-09,0.62,1,174,0,
5110764,"Modern room @ Sai Ying Pun, HK island",8885305,Daniel,,Central & Western,22.28727,114.14239,Private room,800,1,122,2019-10-08,1.28,1,361,0,
5158538,Stylish renovated Twin Rm @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30683,114.17244,Private room,476,2,274,2022-08-22,2.86,17,81,1,
5163619,實惠家庭六人房,10625315,H.Z,,Yau Tsim Mong,22.31988,114.17053,Private room,641,1,10,2018-12-30,0.10,7,180,0,
5180563,家庭便利五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17062,Private room,635,1,51,2019-07-28,0.53,7,365,0,
3890627,Beside MTR 5 double bed 2 Bar in MK,14634338,Rick,,Yau Tsim Mong,22.31302,114.17188,Entire home/apt,1800,1,165,2019-12-05,1.63,6,176,0,
3903088,"Beside Mongkok MTR,3bdr,2bath,13ppl",14634338,Rick,,Yau Tsim Mong,22.31165,114.1718,Entire home/apt,1800,1,99,2019-12-15,1.05,6,175,0,
3903373,2min MTR 5 double bed 2 Bath in MK,14634338,Rick,,Yau Tsim Mong,22.313,114.17015,Entire home/apt,1800,1,73,2019-08-20,0.72,6,177,0,
5207367,日租250元最少租28晚。兩人房間雙人床。鄰近香港城市大學近地铁站，交通便捷，整潔清靜，治安良好。,15955656,Ken,,Sham Shui Po,22.3333,114.16546,Entire home/apt,250,28,44,2019-05-04,0.50,2,356,0,
2974252,Cheung Chau Guesthouse - Room for 4,13653706,Stayplus,,Islands,22.21306,114.02589,Private room,1323,1,29,2019-05-03,0.30,1,83,0,
2989687,Room w/ROOFTOP in Yau Ma Tei,4584648,Ivy,,Yau Tsim Mong,22.31281,114.17039,Private room,180,30,0,,,383,365,0,
2989858,Small room available  near HKU,4584648,Ivy,,Central & Western,22.28469,114.15372,Private room,180,30,2,2016-08-21,0.02,383,364,0,
5208678,日租250元最少租28晚。兩人房間上下層床。鄰近香港城市大學近地鉄站，清靜整潔，交通便捷，治安良好。,15955656,Ken,,Sham Shui Po,22.33316,114.16513,Entire home/apt,250,28,29,2020-08-22,0.30,2,356,0,
3919508,山景/书桌/安全/舒适单人房,10221060,A&A,,Sai Kung,22.29417,114.27281,Private room,599,10,118,2019-06-08,1.18,2,172,0,
5221596,Room3) Two single bed & private washroom,27017711,Frank,,Yau Tsim Mong,22.3208,114.17091,Private room,364,1,195,2021-01-01,2.57,6,0,0,
5223888,"COZY, Nice, clean Room wifi",27029530,Cosy Room,,Yau Tsim Mong,22.31232,114.16947,Private room,883,30,2,2018-04-30,0.03,1,90,0,
2989907,Super Convenient Room in Central,4584648,Ivy,,Central & Western,22.27839,114.15166,Private room,180,31,1,2018-01-06,0.02,383,365,0,
2990012,Nice flatshare in Midlevel central,4584648,Ivy,,Central & Western,22.28392,114.1487,Private room,180,30,0,,,383,365,0,
3920387,两间房/书桌/电视/安全/舒适,10221060,A&A,,Sai Kung,22.29356,114.27189,Private room,419,10,127,2019-04-30,1.27,2,172,0,
6722851,"Single Rm@Inn Square, Jordan, TST#8",34642523,Inn Square,,Yau Tsim Mong,22.30787,114.16555,Entire home/apt,144,28,73,2020-04-05,0.80,12,3,0,
6770407,"Single Rm@Inn Square, Jordan, TST#6",34642523,Inn Square,,Yau Tsim Mong,22.30699,114.16571,Entire home/apt,314,28,57,2021-10-31,0.62,12,0,0,
5242323,Jardine Studio - Japanese Style Tatami Room A,27132196,V,,Wan Chai,22.28001,114.18653,Private room,600,14,2,2017-11-05,0.03,3,89,0,
5243206,溫馨家庭五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,627,1,18,2019-02-03,0.21,7,365,0,
5255754,"Unique, spacious & superbly located",1038014,Eyal,,Central & Western,22.28444,114.15101,Entire home/apt,1250,7,76,2022-09-11,0.80,1,0,1,
5271925,實惠便利四人房,10625315,H.Z,,Yau Tsim Mong,22.31979,114.17078,Entire home/apt,576,1,38,2019-04-23,0.41,7,365,0,
5283747,New Modern Twin Room @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30544,114.17267,Private room,666,2,299,2022-09-15,3.15,17,70,6,
5325455,Modern double room by Anthony @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30513,114.17138,Private room,452,2,304,2022-11-02,3.19,17,70,9,
6770795,"Single Rm@Inn Square, Jordan, TST#7",34642523,Inn Square,,Yau Tsim Mong,22.30804,114.16636,Entire home/apt,286,28,58,2022-03-01,0.64,12,0,1,
6771249,"Single Rm@Inn Square, Jordan, TST#2",34642523,Inn Square,,Yau Tsim Mong,22.30676,114.16686,Private room,236,28,52,2022-09-30,0.57,12,0,1,
6823609,旺角女人街旁，洁净五人房,35740627,Haiyang,,Yau Tsim Mong,22.31859,114.17121,Private room,693,1,1,2016-08-16,0.01,7,354,0,
6823719,旺角女人街旁， 舒适两人房,35740627,Haiyang,,Yau Tsim Mong,22.31639,114.16977,Private room,493,1,19,2022-08-22,0.22,7,355,1,
3937739,tai hang - spacious simple mattress,10867451,Gui,,Wan Chai,22.27944,114.19224,Shared room,300,14,1,2016-01-02,0.01,1,0,0,
6824049,"Beside Lady Market, econonic suite",35740627,Haiyang,,Yau Tsim Mong,22.31651,114.17103,Private room,586,1,4,2022-08-25,0.05,7,0,2,
5365324,休閒房間,19614862,Falix,,Yau Tsim Mong,22.31837,114.17157,Private room,347,7,1,2017-10-05,0.02,5,362,0,
5464143,5號房@香港萬悅賓館,28140685,Angel,,Yau Tsim Mong,22.2973,114.17253,Private room,529,1,121,2022-10-07,1.30,10,176,2,
5465122,Room No.1 @HK WAN YUE HOTEL,28140685,Angel,,Yau Tsim Mong,22.29728,114.17249,Private room,217591,1,222,2022-10-17,2.34,10,171,1,
6824136,"Beside Lady Market,  clean rm for 3",35740627,Haiyang,,Yau Tsim Mong,22.317,114.16975,Private room,414,1,3,2017-11-19,0.04,7,365,0,
6850615,Long-stay Wanchai 2-BR Flat- Airy & Charming,5308835,Louisa,,Wan Chai,22.27346,114.17567,Entire home/apt,935,28,19,2022-04-26,0.22,1,334,1,
6865394,Mid Town Mong Kok Mtr 4 beds+2 baths,4971086,Alice,,Yau Tsim Mong,22.32218,114.17034,Entire home/apt,1343,1,218,2021-01-24,2.77,2,22,0,
3955852,Causeway Bay FURNISHED room,4584648,Ivy,,Wan Chai,22.27772,114.17856,Private room,180,31,0,,,383,365,0,
6988384,cdk guest room - twin,36639259,Kei,,Central & Western,22.28267,114.15224,Private room,281,1,325,2022-11-04,3.61,3,332,4,
5465183,#3 尖沙咀 1分钟地铁 豪华 超大床 双人房 独立浴室,28140685,Angel,,Yau Tsim Mong,22.29728,114.17253,Private room,372136,1,28,2017-10-03,0.31,10,356,0,
5465211,6號房 香港萬悅賓館,28140685,Angel,,Yau Tsim Mong,22.29749,114.17259,Private room,274863,1,86,2019-12-09,0.99,10,356,0,
3974906,"2 BR, great location w Balcony",19112239,Angel,,Wan Chai,22.27887,114.17664,Entire home/apt,1180,3,79,2019-10-30,0.79,1,0,0,
5484418,2號房@HK WAN YUE HOTEL香港萬悅賓館,28140685,Angel,,Yau Tsim Mong,22.29747,114.1726,Private room,227971,1,142,2022-09-04,1.53,10,356,2,
7094585,"Soho Luxury Apt, All New Renos *1B",14861546,Tane Residence,,Central & Western,22.28428,114.15273,Entire home/apt,594,30,12,2022-05-28,0.13,114,326,4,
3988151,Nice Flatshare in Mongkok,4584648,Ivy,,Yau Tsim Mong,22.32015,114.17031,Private room,180,30,0,,,383,365,0,
5491259,Beautiful flat in the heart of HK,24017815,Alex,,Central & Western,22.28295,114.15344,Entire home/apt,550,3,23,2022-11-20,0.25,2,20,4,
7117981,D1-Standard Twin Bed Room,37289493,Ken,,Yau Tsim Mong,22.31676,114.16967,Private room,423,3,101,2022-05-09,1.14,28,297,1,
5535344,Beautiful and Chic Apartment,14593925,Patricia,,Sham Shui Po,22.33797,114.13855,Entire home/apt,1357,3,75,2022-10-06,0.87,1,156,5,
7142866,24%off Free WiFi  Studio near Subway,10575316,Ethan,,Central & Western,22.28577,114.1417,Entire home/apt,380,4,31,2020-12-02,0.35,7,124,0,
4008972,Room Available in North point,4584648,Ivy,,Eastern,22.29059,114.19828,Private room,180,31,0,,,383,365,0,
7143094,23%off Studio near Subway LT3,10575316,Ethan,,Central & Western,22.28877,114.14212,Entire home/apt,402,3,78,2022-06-27,0.86,7,124,7,
5678100,"Quiet 2BR, 6min CausewayBay MTR TimeSq, nr HKCEC",29005537,Andrea,,Wan Chai,22.27862,114.18712,Entire home/apt,1492,10,165,2022-10-02,1.75,4,201,8,
5697492,REMARKABLE Modern 2 BEDRM Unit 20mins Downtown,15586744,Sven,,Sai Kung,22.30151,114.25075,Entire home/apt,1500,28,23,2021-08-30,0.28,15,266,0,
5762711,#601 Cozy Double room by Dego,22121523,Emilie,,Yau Tsim Mong,22.29964,114.17162,Private room,1000,28,0,,,1,364,0,
5839682,交通非常方便一室一卫双人床. 入住2人,28839213,YingPing,,Yau Tsim Mong,22.30572,114.17098,Private room,360,1,1,2016-10-21,0.01,3,365,0,
7143198,22%off Studio near Subway WiFi2,10575316,Ethan,,Central & Western,22.28875,114.14375,Entire home/apt,446,3,23,2022-10-04,0.26,7,229,5,
4016920,Room in Old Bailey St. Central,4584648,Ivy,,Central & Western,22.28235,114.15248,Private room,180,31,0,,,383,365,0,
7182089,1B flat+amazing roof at Star Street,9079679,Lisanne,,Wan Chai,22.27476,114.16849,Entire home/apt,899,3,52,2018-10-05,0.58,1,0,0,
5874991,4人家庭房 /4people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.3207,114.17109,Private room,980,14,27,2019-07-26,0.32,17,354,0,
5875014,Double Bed Private Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.32076,114.17034,Private room,400,7,6,2016-09-21,0.08,17,355,0,
4019615,Room available in sheung Wan,4584648,Ivy,,Central & Western,22.28806,114.14981,Private room,180,31,0,,,383,364,0,
7186750,B4-Standard Doublebed Room with public balcony,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,664,3,150,2020-03-24,1.69,28,297,0,
4033527,Nice room - in Wanchai !!!,4584648,Ivy,,Wan Chai,22.27927,114.17396,Private room,180,30,0,,,383,365,0,
7186978,B3 Inn : Double Bed Room,31381356,Wilson,,Yau Tsim Mong,22.29819,114.17233,Hotel room,514,3,118,2020-01-18,1.35,7,180,0,
7228030,listing_id: 7228030Family room 5 people/5people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.31923,114.17156,Private room,700,7,18,2019-05-03,0.21,17,355,0,
5889408,Cozy & Convenient,30578077,Carris,,Yau Tsim Mong,22.30066,114.17346,Entire home/apt,584,5,77,2022-12-03,0.82,1,305,5,
5946787,Room with a view (Near Airport and AsiaWorld Expo),83267,Vikas,,Islands,22.29371,113.94935,Private room,375,32,97,2019-01-15,1.11,1,365,0,
5959060,Village House in Local Area (5-min walk to Beach),30934067,Joe,,Islands,22.26716,113.99594,Entire home/apt,584,3,149,2022-12-01,1.60,2,298,13,
7265155,Cosy room in Sai Ying Pun heart of HK Female Only,38038089,Heather,,Central & Western,22.28823,114.14595,Private room,428,1,41,2022-12-08,0.76,1,117,4,
4041673,Spacious room Central,4584648,Ivy,,Central & Western,22.2806,114.15657,Private room,180,31,0,,,383,364,0,
4053934,Quarry Bay Studio,4584648,Ivy,,Eastern,22.29025,114.21014,Private room,180,31,1,2015-04-13,0.01,383,365,0,
7311170,Large flat Mid-Levels with harbor/skyline views,5958610,Nadia & Thierry,,Central & Western,22.28301,114.14725,Entire home/apt,2093,3,22,2020-03-08,0.25,1,3,0,
5971306,Single Room Private Bathroom 單人套房 (1),30098437,Dragon Hostel,,Yau Tsim Mong,22.31884,114.17007,Private room,188,3,17,2019-04-28,0.21,17,353,0,
4078286,Brand New Designer Apartment,18228281,Lincoln,,Central & Western,22.28159,114.15009,Entire home/apt,1735,180,140,2020-01-06,1.39,1,324,0,
5992273,2 Min To MTR independent Double(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.31676,114.16959,Private room,444,1,294,2022-12-16,3.43,21,278,6,
6007711,Clean Room good for 2 near Mong kok MTR,24275081,Ah,,Yau Tsim Mong,22.32081,114.17025,Hotel room,270,1,9,2018-10-27,0.10,10,274,0,
6010103,Rare colonial 2BD 1-6ppl soho huge open living,23547195,Kate,,Central & Western,22.2809,114.15135,Entire home/apt,2850,4,19,2017-11-30,0.21,1,0,0,
6038067,Hop Inn - 4 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29684,114.17579,Shared room,186,1,8,2016-11-22,0.09,10,180,0,
7375957,T2-Guest House-Triple Room,37289493,Ken,,Yau Tsim Mong,22.31684,114.16962,Private room,1115,3,116,2020-01-24,1.33,28,358,0,
7391438,D5-Standard Twin Bed Room,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,1115,3,131,2020-01-22,1.49,28,297,0,
4081290,NICE Flat Room in mid level Central_ML1,4584648,Ivy,,Central & Western,22.28041,114.15046,Private room,180,31,1,2015-10-28,0.01,383,365,0,
7391649,B2-Standard DoubleBed Room with public balcony,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,391,3,101,2022-12-11,1.13,28,300,5,
6046605,B3 Inn - Double Bed,31381356,Wilson,,Yau Tsim Mong,22.29692,114.17044,Private room,550,2,48,2020-01-16,0.52,7,180,0,
4108656,Tin Hau Nice ROOM NEAR MTR  in Flat Share,4584648,Ivy,,Wan Chai,22.28491,114.19037,Private room,180,30,0,,,383,365,0,
6051073,B3 Inn - Mini Bunk Beds for 2,31381356,Wilson,,Yau Tsim Mong,22.29864,114.1719,Private room,446,5,63,2019-06-29,0.68,7,180,0,
7441176,"1 MIN to MTR, clean and quiet",31947768,Nuts,,Yau Tsim Mong,22.30275,114.1712,Private room,517,2,89,2022-11-14,1.05,25,75,2,
7503281,Standard double-person room,35448674,Panda,,Yau Tsim Mong,22.31792,114.17132,Private room,800,1,44,2022-11-26,0.49,9,187,5,
4122473,studio in Kennedy Town,4584648,Ivy,,Central & Western,22.28475,114.13165,Entire home/apt,217,31,0,,,383,365,0,
6098189,"Fantastic and sweet 3 BRs 8pax,1 min mtr",26936781,Wing,,Yau Tsim Mong,22.31195,114.16943,Entire home/apt,1429,3,101,2022-12-17,1.15,1,315,2,
6120946,Location! Location ! Location!,24275081,Ah,,Yau Tsim Mong,22.31908,114.1716,Private room,896,1,1,2019-05-12,0.02,10,274,0,
7517247,THIS IS OUR ROOM 1/ 1號房/これは、私たちの部屋1,35448674,Panda,,Yau Tsim Mong,22.31818,114.17164,Private room,1000,1,21,2022-08-28,0.24,9,12,3,
7517361,THIS IS OUR ROOM 2/ 2號房/これは、私たちの部屋2,35448674,Panda,,Yau Tsim Mong,22.3179,114.17014,Private room,1000,1,111,2021-08-30,1.24,9,155,0,
4131018,Yau Ma Tei Flat share unit,4584648,Ivy,,Yau Tsim Mong,22.30961,114.17227,Private room,180,31,1,2015-01-31,0.01,383,364,0,
7517438,THIS IS OUR ROOM 3/ 3號房/これは、私たちの部屋3,35448674,Panda,,Yau Tsim Mong,22.31829,114.17153,Private room,1000,1,35,2017-01-04,0.39,9,10,0,
6158116,"1 min MTR, comfortable balcony",31947768,Nuts,,Yau Tsim Mong,22.30194,114.17242,Entire home/apt,508,28,25,2022-10-04,0.29,25,57,2,
4138543,INCREDIBLE Architect Design Duplex SPACE Ensuite,15586744,Sven,,Sha Tin,22.38395,114.18673,Private room,500,28,37,2022-11-30,0.39,15,308,1,
6171123,B3 Inn - Family Room 2 Beds for 3,31381356,Wilson,,Yau Tsim Mong,22.29685,114.17232,Entire home/apt,654,3,39,2019-04-23,0.42,7,180,0,
6238727,Comfort 2 bed rooms for group,29831285,Lulu,,Yau Tsim Mong,22.32559,114.16604,Entire home/apt,1509,1,147,2021-03-28,1.63,5,144,0,
7517470,THIS IS OUR ROOM 5/ 5號房/これは、私たちの部屋5,35448674,Panda,,Yau Tsim Mong,22.31766,114.16977,Private room,1000,1,61,2019-04-06,0.69,9,129,0,
4139784,INCREDIBLE Architect Design Duplex EARTH Ensuite,15586744,Sven,,Sha Tin,22.38396,114.18642,Private room,500,28,14,2021-08-14,0.14,15,365,0,
7517501,THIS IS OUR ROOM 6/ 6號房/これは、私たちの部屋6,35448674,Panda,,Yau Tsim Mong,22.31959,114.1698,Private room,1000,1,77,2022-08-30,0.86,9,11,3,
7517547,THIS IS OUR ROOM 7/ 7號房/これは、私たちの部屋7,35448674,Panda,,Yau Tsim Mong,22.31755,114.17092,Private room,319,1,47,2022-01-07,0.53,9,0,1,
6276711,Modern Suite at Prince Edward,30747111,Charlie,,Tsuen Wan,22.39535,114.11003,Private room,600,3,1,2016-02-13,0.01,1,358,0,
6348825,MongKok CBC ExquisiteTriple Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,555,1,209,2022-10-04,2.45,21,276,3,
4142601,INCREDIBLE Architect Design Duplex AIR Room,15586744,Sven,,Sha Tin,22.38177,114.18784,Private room,400,28,39,2021-03-21,0.39,15,362,0,
6349168,Comfy Twin bed room- 2 Min to MTR,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,497,1,52,2020-11-14,0.61,21,280,0,
6349365,2 Min To MTR independent Quad Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,684,1,102,2020-01-12,1.18,21,280,0,
7534875,Hop Inn - Twin (bunk),2846792,Hop Inn,,Yau Tsim Mong,22.29699,114.17577,Private room,500,1,0,,,10,142,0,
7534916,Hop Inn - Quad,2846792,Hop Inn,,Yau Tsim Mong,22.29669,114.17375,Private room,711,1,4,2018-10-28,0.05,10,127,0,
4165842,Sheung Wan Nice Flatshare,4584648,Ivy,,Central & Western,22.28549,114.14765,Private room,180,29,0,,,383,364,0,
4174463,Furnished room in Causeway Bay,4584648,Ivy,,Wan Chai,22.2767,114.1821,Private room,180,30,1,2015-08-05,0.01,383,365,0,
7684573,A spacious quiet and cozy bamboo pad near Central,2779264,Julia,,Central & Western,22.28675,114.14766,Entire home/apt,824,15,25,2021-09-30,0.33,1,250,0,
